Date,Time,Conductivity,Temperature,Distance to vent,Water depth,Slope,Backscatter intensity,Chlorophyll,Dissolved O2 concentration,pH,Turbidity,Specific conductivity,Dissolved O2 saturation,Density anomaly,Site,Spherical sea cucumber total area,Anemone count,Red shrimp total area,Coral total area,Tubeworm total area,Thick sea cucumber total area,Red shrimp mean area,Thick sea cucumber count,Dead mussel total area,Williams galatheid crab count,Chiridota mean area,Spherical sea cucumber count,Mimic snail count,Anemone total area,Coral mean area,Tubeworm mean area,Thick sea cucumber mean area,Mussel mean area,Mimic snail mean area,Dead mussel count,Coral count,Red shrimp count,Mussel total area,Anemone mean area,Fish total area,Fish mean area,Fish count,Chiridota total area,Spherical sea cucumber mean area,Williams galatheid crab total area,Tubeworm count,Dead mussel mean area,Mimic snail total area,Mussel count,Chiridota count,Williams galatheid crab mean area
20250515,17:06:16,3.20201,3.0712,2,-1440.41333,1.710217118,-19.66666603,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0.002105,0,1,0,0,0,0,0.001898,0.004632,0,0,0,0.119587,0,0,0,0,0.002105,0,0,0,0,0.004632,63,1,0
20250515,17:06:24,3.20205,3.0719,2,-1440.41333,1.710217118,-19.66666603,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.002297,0.001284,0,0,0,0.190635,0,0,0,0,0,0,0,0,0,0.001284,83,0,0
20250515,17:06:32,3.20204,3.0726,1.9,-1440.41394,1.774481416,-19.66666603,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.002229,0.002662,0,0,0,0.26751,0,0,0,0,0,0,0,0,0,0.007987,120,0,0
20250515,17:06:40,3.20201,3.0722,1.8,-1440.428223,1.776906848,-19.66666603,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.002554,0.002681,0,0,0,0.168554,0,0,0,0,0,0,0,0,0,0.002681,66,0,0
20250515,17:06:48,3.20213,3.0731,1.7,-1440.428223,1.776906848,-19.66666603,0,0,0,0,0,0,0,WH6,0,1,0,0,0,0,0,0,0,0,0,0,0,0.005669,0,0,0,0.002358,0,0,0,0,0.183912,0.005669,0,0,0,0,0,0,0,0,0,78,0,0
20250515,17:06:56,3.20216,3.0729,1.6,-1440.428223,1.776906848,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003034,0,0,0,0,0.148656,0,0,0,0,0,0,0,0,0,0,49,0,0
20250515,17:07:04,3.20214,3.0728,1.5,-1440.435547,1.284141302,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0.021918,0,0,0,0,0,0,0.019554,0,0,0,0,0.860395,0,0,0,0,0.021918,0,0,0,0,0,44,1,0
20250515,17:07:12,3.20226,3.0745,1.4,-1440.435547,1.284141302,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0.013946,0,0,0,0,0,0,0.015112,0,0,0,0,0.982261,0,0,0,0,0.041838,0,0,0,0,0,65,3,0
20250515,17:07:20,3.20221,3.0749,1.3,-1440.435547,1.284141302,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0.062269,0,1,0,0,0,0,0.050168,0.097669,0,0,0,0.451515,0,0,0,0,0.062269,0,0,0,0,0.097669,9,1,0
20250515,17:07:28,3.20219,3.0731,1.3,-1440.435547,1.284141302,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0.003097,0,0,0,0,0,0,0,1,0,0,0.003097,0,0.054992,0.093882,0,0,0,0.549919,0,0,0,0,0,0,0,1,0,0.093882,10,0,0
20250515,17:07:36,3.20211,3.0723,1.2,-1440.435547,1.284141302,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.058199,0.108037,0,0,0,0.465596,0,0,0,0,0,0,0,0,0,0.108037,8,0,0
20250515,17:07:44,3.20205,3.0726,1.1,-1440.436279,1.600039959,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0.016685,0,0,0,0,0,0,0.016719,0,0,0,0,0.919565,0,0,0,0,0.050054,0,0,0,0,0,55,3,0
20250515,17:07:52,3.20211,3.073,1.1,-1440.436279,1.600039959,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0.025952,0,1,0,0,0,0,0.032815,0.051165,0,0,0,0.886018,0,0,0,0,0.025952,0,0,0,0,0.051165,27,1,0
20250515,17:08:00,3.20205,3.0729,1,-1440.436279,1.600039959,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.066074,0.162732,0,0,0,0.462516,0,0,0,0,0,0,0,0,0,0.162732,7,0,0
20250515,17:08:08,3.20207,3.072,0.9,-1440.436279,1.600039959,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.062149,0.069915,0,0,0,0.559345,0,0,0,0,0,0,0,0,0,0.209745,9,0,0
20250515,17:08:16,3.20204,3.0709,0.9,-1440.436279,1.600039959,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250515,17:08:24,3.20209,3.0713,0.9,-1440.436279,1.600039959,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.002536,0.002913,0,0,0,0.258663,0,0,0,0,0,0,0,0,0,0.002913,102,0,0
20250515,17:08:32,3.20208,3.074,0.9,-1440.436279,1.600039959,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002957,0,0,0,0,0.275031,0,0,0,0,0,0,0,0,0,0,93,0,0
20250515,17:08:40,3.20212,3.0723,0.9,-1440.422241,1.771483779,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003785,0,0,0,0,0.185462,0,0,0,0,0,0,0,0,0,0,49,0,0
20250515,17:08:48,3.20217,3.0735,0.9,-1440.422241,1.771483779,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0.004935,0,5,0,0,0,0,0.003993,0.004642,0,0,0,0.083852,0,0,0,0,0.004935,0,0,0,0,0.023212,21,1,0
20250515,17:08:56,3.20252,3.0773,0.8,-1440.423096,1.763496876,-19.72222137,0,0,0,0,0,0,0,WH6,0,1,0,0,0,0,0,0,0,0,0.003445,0,1,0.003871,0,0,0,0.005043,0.005065,0,0,0,0.040344,0.003871,0,0,0,0.003445,0,0,0,0,0.005065,8,1,0
20250515,17:09:04,3.20225,3.0745,0.8,-1440.423096,1.763496876,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0.000861,0,0,0,0,0,0,0.001854,0,0,0,0,0.114934,0,0,0,0,0.001722,0,0,0,0,0,62,2,0
20250515,17:09:12,3.20208,3.0725,0.7,-1440.437134,1.765830874,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001629,0,0,0,0,0.057002,0,0,0,0,0,0,0,0,0,0,35,0,0
20250515,17:09:20,3.2021,3.0728,0.5,-1440.438232,1.762746096,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250515,17:09:28,3.20206,3.073,0.5,-1440.444824,1.13712132,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250515,17:09:36,3.20201,3.0722,0.7,-1440.452515,4.906355381,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0.002066,0,2,0,0,0,0,0.002201,0.003252,0,0,0,0.081425,0,0,0,0,0.004132,0,0,0,0,0.006504,37,2,0
20250515,17:09:44,3.2021,3.0728,1.1,-1440.516968,1.278516531,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001653,0,0,0,0,0.039677,0,0,0,0,0,0,0,0,0,0,24,0,0
20250515,17:09:52,3.20206,3.0725,1.7,-1440.526367,1.279751658,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250515,17:10:00,3.20212,3.0731,2.4,-1440.538208,1.040344357,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.002587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002587,0,0,0
20250515,17:10:08,3.20205,3.0722,3.1,-1440.54541,1.312149048,-19.72222137,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250515,17:10:16,3.20201,3.0722,3.8,-1440.566772,1.412018538,-19.94444466,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0.001347,0,0,0,0,0,0,0.001703,0,0,0,0,0.066432,0,0,0,0,0.001347,0,0,0,0,0,39,1,0
20250515,17:10:24,3.20187,3.0709,4.6,-1440.580688,1.418715239,-19.94444466,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0.002106,0,0,0,0,0,0,0.00212,0,0,0,0,0.046646,0,0,0,0,0.002106,0,0,0,0,0,22,1,0
20250515,17:10:32,3.20181,3.0697,5.4,-1440.602539,5.375170708,-19.94444466,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0.002235,0,0,0,0,0,0,0.001646,0,0,0,0,0.065831,0,0,0,0,0.006705,0,0,0,0,0,40,3,0
20250515,17:10:40,3.20182,3.0698,6.2,-1440.659302,1.54185164,-19.94444466,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.001862,0.005564,0,0,0,0.05399,0,0,0,0,0,0,0,0,0,0.005564,29,0,0
20250515,17:10:48,3.20181,3.0695,6.9,-1440.679565,1.556347251,-19.94444466,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0.002015,0,0,0,0,0,0,0.001913,0,0,0,0,0.028694,0,0,0,0,0.00403,0,0,0,0,0,15,2,0
20250515,17:10:56,3.20175,3.0688,7.6,-1440.695679,1.567191839,-19.94444466,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250515,17:11:04,3.2017,3.0684,8.1,-1440.708008,1.575084209,-19.94444466,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250515,17:11:12,3.20165,3.0681,8.6,-1440.720337,1.583047628,-19.94444466,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001971,0,0,0,0,0.027599,0,0,0,0,0,0,0,0,0,0,14,0,0
20250515,17:11:20,3.20187,3.0717,9,-1440.73291,1.595728874,-19.94444466,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0.005052,0,0,0,1,0,0,0,0,0.001983,0.003461,1,0,0,0.027762,0,0,0,0,0,0,0,0,0.005052,0.003461,14,0,0
20250515,17:11:28,3.20233,3.078,9.2,-1440.737061,1.595728874,-19.94412041,0,0,0,0,0,0,0,WH6,0,1,0,0,0,0,0,0,0,0,0.006777,0,1,0.001233,0,0,0,0.003265,0.005991,0,0,0,0.062026,0.001233,0,0,0,0.006777,0,0,0,0,0.005991,19,1,0
20250515,17:11:36,3.20283,3.0841,9.4,-1440.745483,1.599199653,-19.94114304,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0.001295,0,0,0,0,0,0,0.003266,0,0,0,0,0.065311,0,0,0,0,0.001295,0,0,0,0,0,20,1,0
20250515,17:11:44,3.20304,3.0812,9.5,-1440.745483,1.599199653,-19.94114304,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.004279,0.00411,0,0,0,0.059907,0,0,0,0,0,0,0,0,0,0.00411,14,0,0
20250515,17:11:52,3.20205,3.0736,9.6,-1440.745483,1.599199653,-19.93857956,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002056,0,0,0,0,0.032901,0,0,0,0,0,0,0,0,0,0,16,0,0
20250515,17:12:00,3.20185,3.0704,9.6,-1440.753906,1.606143951,-19.93857956,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0.000806,0,0,0,0,0,0,0.001783,0,0,0,0,0.037444,0,0,0,0,0.000806,0,0,0,0,0,21,1,0
20250515,17:12:08,3.20194,3.0722,9.6,-1440.753906,1.606143951,-19.9431591,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250515,17:12:16,3.20264,3.084,9.6,-1440.753906,1.606143951,-19.9431591,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250515,17:12:24,3.20197,3.0728,9.5,-1440.753906,1.606143951,-19.9431591,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.002016,0.002907,0,0,0,0.054431,0,0,0,0,0,0,0,0,0,0.002907,27,0,0
20250515,17:12:32,3.20179,3.0694,9.4,-1440.741333,1.595728874,-19.9431591,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0.002084,0,0,0,0,0,0,0.002284,0,0,0,0,0.041118,0,0,0,0,0.002084,0,0,0,0,0,18,1,0
20250515,17:12:40,3.20187,3.0696,9.3,-1440.741333,1.595728874,-19.94412041,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001803,0,0,0,0,0.02705,0,0,0,0,0,0,0,0,0,0,15,0,0
20250515,17:12:48,3.20299,3.0824,9.1,-1440.73291,1.595728874,-19.94444466,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002219,0,0,0,0,0.013313,0,0,0,0,0,0,0,0,0,0,6,0,0
20250515,17:12:56,3.20303,3.0838,8.8,-1440.72876,1.591173768,-19.94444466,0,0,0,0,0,0,0,WH6,0,0,0,0.019691,0,0,0,0,0,0,0.000817,0,0,0,0.019691,0,0,0.001309,0,0,1,0,0.006543,0,0,0,0,0.001634,0,0,0,0,0,5,2,0
20250515,17:13:04,3.20321,3.0903,8.5,-1440.720337,1.583047628,-19.94444466,0,0,0,0,0,0,0,WH6,0,1,0,0,0,0,0,0,0,0,0,0,0,0.004825,0,0,0,0.006102,0,0,0,0,0.024407,0.004825,0,0,0,0,0,0,0,0,0,4,0,0
20250515,17:13:12,3.20256,3.076,8.1,-1440.708008,1.575084209,-19.94444466,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250515,17:13:20,3.20186,3.07,7.5,-1440.687256,1.568439364,-19.94444466,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0.002839,0,0,0,0,0,0,0.001715,0,0,0,0,0.005145,0,0,0,0,0.002839,0,0,0,0,0,3,1,0
20250515,17:13:28,3.20272,3.0822,6.9,-1440.675049,1.559371591,-19.94444466,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250515,17:13:36,3.20376,3.0928,6.2,-1440.654663,4.9373703,-19.94444466,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250515,17:13:44,3.20315,3.0855,5.3,-1440.582764,1.434996724,-19.94444466,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0.001813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001813,0,0,0,0,0,0,1,0
20250515,17:13:52,3.20232,3.0791,4.3,-1440.560669,1.427472711,-19.94444466,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0.001891,0,0,0,0,0,0,0.001914,0,0,0,0,0.001914,0,0,0,0,0.001891,0,0,0,0,0,1,1,0
20250515,17:14:00,3.20232,3.0771,3.2,-1440.534302,1.194108725,-19.83333397,0,0,0,0,0,0,0,WH6,0,2,0,0,0,0,0,0,0.002966,0,0,0,1,0.002193,0,0,0,0.001836,0.005086,1,0,0,0.023865,0.001097,0,0,0,0,0,0,0,0.002966,0.005086,13,0,0
20250515,17:14:08,3.20252,3.0781,2.2,-1440.504517,1.302434564,-19.83333397,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0.001714,0,1,0,0,0,0,0.001515,0.00253,0,0,0,0.022725,0,0,0,0,0.003427,0,0,0,0,0.00253,15,2,0
20250515,17:14:16,3.20108,3.0809,1.4,-1440.441162,1.110937238,-19.83333397,0,0,0,0,0,0,0,WH6,0,1,0,0,0,0,0,0,0,0,0,0,3,0.004892,0,0,0,0.00356,0.005231,0,0,0,0.032044,0.004892,0,0,0,0,0,0,0,0,0.015694,9,0,0
20250515,17:14:24,3.2013,3.0778,1.7,-1440.391846,2.648163795,-19.83333397,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.002744,0.003934,0,0,0,0.010977,0,0,0,0,0,0,0,0,0,0.007868,4,0,0
20250515,17:14:32,3.20484,3.11,2.9,-1440.368774,1.148447752,-19.66666603,0,0,0,0,0,0,0,WH6,0,1,0,0,0,0,0,0,0,0,0.001868,0,1,0.002178,0,0,0,0.002076,0.005122,0,0,0,0.03114,0.002178,0,0,0,0.001868,0,0,0,0,0.005122,15,1,0
20250515,17:14:40,3.20533,3.1183,4.4,-1440.347412,1.099731445,-19.66666603,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0.003097,0,0,0,0,0,0,0,0,0.002169,0,1,0,0,0.045554,0,0,0,0,0,0,0,0,0.003097,0,21,0,0
20250515,17:14:48,3.20368,3.099,5.8,-1440.337891,0.998548985,-19.66666603,0,0,0,0,0,0,0,WH6,0,1,0,0,0,0,0,0,0,0,0.003768,0,1,0.000686,0,0,0,0.001756,0.001497,0,0,0,0.033368,0.000686,0,0,0,0.011303,0,0,0,0,0.001497,19,3,0
20250515,17:14:56,3.203,3.0895,7.3,-1440.322876,0.926514328,-19.55555534,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0.003861,0,0,0,0,0,0,0.001949,0,0,0,0,0.114975,0,0,0,0,0.011582,0,0,0,0,0,59,3,0
20250515,17:15:04,3.20209,3.081,8.6,-1440.309692,0.865995288,-19.55555534,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0.002813,0,2,0,0,0,0,0.002078,0.006341,0,0,0,0.024942,0,0,0,0,0.005627,0,0,0,0,0.012682,12,2,0
20250515,17:15:12,3.20184,3.0791,9.9,-1440.280151,0.775241137,-19.55555534,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0.003534,0,1,0,0,0,0,0.00192,0.002306,0,0,0,0.017282,0,0,0,0,0.007068,0,0,0,0,0.002306,9,2,0
20250515,17:15:20,3.20143,3.0768,11.1,-1440.314697,1.188357115,-19.55555534,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0.00573,0,0,0,0,0,0,0,0,0.001742,0,1,0,0,0.036578,0,0,0,0,0,0,0,0,0.00573,0,21,0,0
20250515,17:15:28,3.20139,3.0778,12.3,-1440.308228,0.701922238,-19.55555534,0,0,0,0,0,0,0,WH6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.002153,0.002133,0,0,0,0.053837,0,0,0,0,0,0,0,0,0,0.002133,25,0,0
20250517,7:55:25,3.19617,2.9582,350.5,-1520.952637,1.077860355,-25.75543976,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0.00178,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00089,0,0,0,0
20250517,7:55:41,3.19681,2.9685,350.1,-1520.952637,1.077860355,-25.75543976,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250517,7:56:13,3.19653,2.9614,349.6,-1520.940918,0.909629405,-25.75783348,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250517,7:56:21,3.19659,2.9627,349.5,-1520.937378,0.948027015,-25.75783348,0,0,0,0,0,0,0,Ice Valley,0,1,0,0,0,0,0,0,0.007414,0,0,0,0,0.001432,0,0,0,0,0,1,0,0,0,0.001432,0,0,0,0,0,0,0,0.007414,0,0,0,0
20250517,7:56:29,3.19681,2.9712,349.4,-1520.937378,0.948027015,-25.75783348,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004093,0,0,0,0,0.004093,0,0,0,0,0,0,0,0,0,0,1,0,0
20250517,7:56:37,3.19633,2.9596,349.3,-1520.937378,0.948027015,-25.75783348,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250517,7:56:45,3.19649,2.9604,349.2,-1520.937378,0.948027015,-25.75783348,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250517,7:57:01,3.19617,2.9578,349.2,-1520.927246,0.809754431,-25.75783348,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250517,7:57:17,3.1962,2.9582,349.2,-1520.937378,0.948027015,-25.75783348,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250517,7:57:33,3.19616,2.9576,349.1,-1520.937378,0.948027015,-25.75783348,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0.003077,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.001026,0,0,0,0
20250517,8:00:53,3.19859,2.9851,342.5,-1520.881592,0.346081257,-25.75205994,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250517,8:01:01,3.1978,2.978,341.3,-1520.877686,0.242909476,-25.75174522,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.002456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002456,0,0,0
20250517,8:01:09,3.19711,2.9701,339.9,-1520.872925,0.420296192,-25.75136375,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021096,0.021096,1,0,0,0,0,0,0,0,0,0
20250517,8:01:17,3.19684,2.9669,338.3,-1520.869873,0.258585215,-25.74873352,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250517,8:01:25,3.19678,2.9688,336.6,-1520.877319,0.304781139,-25.74754143,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002279,0,0,0,0,0.002279,0,0,0,0,0,0,0,0,0,0,1,0,0
20250517,8:03:09,3.19603,2.9582,307.5,-1520.934204,0.132561386,-24.9268074,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0.001375,0,0,0,0,0,0,0,0,0.001285,0,1,0,0,0.001285,0,0,0,0,0,0,0,0,0.001375,0,1,0,0
20250517,8:03:17,3.19603,2.9584,305,-1520.931885,0.24141489,-24.90146065,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250517,8:03:25,3.19673,2.967,302.6,-1520.927734,0.186345652,-24.88188362,0,0,0,0,0,0,0,Ice Valley,0,1,0,0,0,0,0,0,0,0,0,0,0,0.061931,0,0,0,0,0,0,0,0,0,0.061931,0,0,0,0,0,0,0,0,0,0,0,0
20250517,8:03:33,3.19606,2.9588,300.3,-1520.926758,0.275024623,-24.77720451,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774,0,0,0,0,0.0774,0,0,0,0,0,0,0,0,0,0,1,0,0
20250517,8:03:41,3.1967,2.9676,298,-1520.931519,0.266621083,-24.671175,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0.001609,0,0,0,0,0,0,0,0,0.001181,0,2,0,0,0.001181,0,0,0,0,0,0,0,0,0.000804,0,1,0,0
20250517,8:04:13,3.19607,2.9579,288.7,-1521.161987,2.328216791,-24.27326393,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0.001265,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001265,0,0,0,0
20250517,8:04:21,3.19612,2.9589,286.4,-1521.274536,2.53788209,-24.21818352,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20250517,8:04:29,3.19615,2.959,284.1,-1521.403931,2.81334424,-24.1920929,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000843,0.000843,1,0,0,0,0,0,0,0,0,0
20250517,8:04:37,3.19619,2.9595,281.8,-1521.543823,3.012408257,-24.03973579,0,0,0,0,0,0,0,Ice Valley,0,0,0,0,0,0,0,0,0,0,0.000753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000753,0,0,0,0,0,0,1,0
